Text,Label
"Kebohongan klasik yg selalu diulang-ulang oleh mulut yg berbeda-beda:
""aKu GaQ aKaN niNggaLin qamU.""
Kemudian akhirnya dia pergi meninggalkan juga. Paling cuma minta maaf secara normatif aja. Habis itu dia menjalani hidup seperti biasa.
Polanya udah bisa ditebak. https://t.co/a99J7zZ0LG",NETRAL
@vivietjoe coba kirim email buktinya.,NETRAL
@karenmaura per dua bulan per satu bahasa.,NETRAL
@rzkynmp gak terikat dng pertemuan pada jam tertentu sih. kita ada 8 materi yg dibahas selama dua bulan.,NETRAL
"Ya worth it juga...
Asal bisa bagi waktu buat belajarnya.
Karena ada tipe orang yg kalo belajar dua bahasa sekaligus dia bakal pusing. Kalo kamu percaya diri bisa lebih dari satu, ya kenapa gak coba aja? https://t.co/CEv6BHubPs",NETRAL
"Gengs, pendaftaran kursus bahasa online (Mandarin, Jepang, Korea, Jerman) sudah mau ditutup lho! Bagi yg belum daftar, bisa segera daftar.
Biaya kursus masih sama seperti sebelumnya, cuma Rp40.000 per satu bahasa. Yuk daftarkan dirimu di sini: https://t.co/yutr8IHB8p",NETRAL
@paanih lanjut bayar habis itu konfirm ke nomor yg udah diberikan...,NETRAL
"Di bahasa Rusia, preposisi в (v) bisa berarti ""di"", bisa juga berarti ""ke"". Untuk membedakannya, kita melihat dari akhiran si tempatnya.
Contoh:
в Москве (baca: ""vmas-kvye"") = di Moskow.
в Москву (baca: ""vmas-kvu"") = ke Moskow.",NETRAL
@muhafifs Bentuk itu sering digunakan dalam bahasa tertulis.,NETRAL
"I had ever met him before. ❎
I had ever met him. ✅

Kata “ever” jika digunakan dng verba dalam bentuk past perfect tense sudah mengandung makna “before”. Jadi, tak perlu lagi diberikan tambahan “before”.",NETRAL
"Buatku, mengucap bismillah di saat memulai suatu aktivitas bisa membantu tingkat fokus sampai 50%.

Dengan bismillah, aku menyertakan Allah dalam apa-apa yg dilakukan, sehingga dimudahkan jalannya utk menuju hal-hal yg dicita-citakan.

Baca ""bismillah"" itu penting banget buatku.",NETRAL
"Di mulut ngomongnya: ""yauda gak apa-apa aku ikhlas kamu pergi.""

Di dalem hati teriaknya: ""Pokoknya aku gak mau nikah kecuali sama kamu!""",NETRAL
"Setiap manusia pada dasarnya pasti punya potensi untuk bermanfaat bagi manusia lainnya.

Cuman, gak semua orang sadar dengan potensinya itu.",NETRAL
"Asal niat baik, insya Allah jalannya dipermudah.
Ini jalan menuju masa depan. Banyak berdoa ajalah, sisanya serahkan kepada yang di atas.",NETRAL
"Karma is silent.
It's inevitable.
It's invisible.
But it will surely stab you into the bottom of your conscience.",NETRAL
"@aulanabila iya, karena mulai kursus dan pembagian kelasnya 20 april.",NETRAL
"Kita berteman di meja diplomasi dan ekonomi dng Tiongkok, tetapi kalau urusan semangat, produktivitas, dan kreativitas, aku berharap Indonesia bisa menyaingi Tiongkok.",NETRAL
Aku menganggap Tiongkok sebagai saingan terberat Indonesia dan aku amat berharap Indonesia bisa unggul daripada Tiongkok dalam banyak hal.,NETRAL
"Pak Ma'ruf: ""Kami ada program Dewi dan Dedi. Desa wisata dan desa digital.""

Ini aku gak yakin bisa tercapai. Desa wisata banyak yg kurang berhasil karena warganya gak bisa membangun branding untuk desanya sendiri.",NETRAL
"Pak Prabowo, ""Kita harus mencontoh Tiongkok, selama 40 tahun mereka berhasil mengentaskan kemiskinan.""

Ah suka banget omongan begini. Pak Prabowo bener, Tiongkok emang contoh nyata negara miskin menjadi negara dng kemajuan ekonomi.",NETRAL
"""Indonesia gak produksi apa-apa"", ini kan juga keliru... Misal, Indonesia ini kan salah satu produsen timah terbesar dunia. Harga timah dunia sangat dipengaruhi oleh kondisi ekonomi dan politik di Indonesia lho.",NETRAL
"Negara miskin menuju negara berkembang, ciri-cirinya sektor industrinya yg naik.

Sedangkan negara berkembang menuju negara maju, ciri-cirinya sektor jasa yg semakin naik.",NETRAL
"Pak Prabowo bilang, ""Negara lain industrialisasi... Tapi Indonesia, de-industrialisasi. Artinya Indonesia tak produksi apa-apa.""

Pak Prabowo sadar gak sih? Negara yg menuju maju kecenderungannya emang de-industrialisasi? Karena sektor jasa yg kian hari semakin jadi tumpuan.",NETRAL
Aku termasuk golongan orang yg kalo di mall suka bingung mau makan apa.,NETRAL
"Membaca karya sastra merupakan salah satu cara untuk memperkaya kosakata kita dan melatih ""rasa bahasa"" kita.

Sayangnya, banyak orang tua bilang, ""Ngapain kamu baca novel? Gak berguna.. Mending baca buku pelajaran.""

Pola pikir ortu semacam ini perlu diubah sih...",NETRAL
@MerrianaJoy nanti bakal dibuka yg inggris. sabar ya.. hehe,NETRAL
"O God, please save me from a toxic relationship, friend, and environment.",NETRAL
"Kanker mematikan.
HIV mematikan.
Serangan jantung mematikan.

Depresi juga mematikan.",NETRAL
"Semakin banyak belajar, punya dua efek: 1. semakin banyak tahu 2. semakin merasa bodoh karena ternyata banyak yg belum diketahui.
yang kedua ini bikin ada rasa rendah hati. Itulah kenapa, rendah hati merupakan salah satu ciri orang cerdas.",NETRAL
"Buat yang udah daftar kursus online dan dari kemarin-kemarin merasa belum dapet email, bisa cantumin emailmu di komen ini ya. Trims.",NETRAL
@mbabeng apa emailmu?,NETRAL
@AdminUsam Makasih mas.. :),NETRAL
"Kadang aku suka malu sendiri ngeliat orang yg kebetulan tingkat ekonominya di bawahku, tapi dia sedekahnya lebih banyak.

Malunya dobel: malu sama diri sendiri terus malu sama Allah.",NETRAL
Hayo siapa yg belum bayar puasa tahun kemaren?,NETRAL
Aku mau kenangan burukku dipaketin terus dikirim ke Black Hole biar dia ngga pernah kembali dan mengganggu pikiran ini lagi.,NETRAL
Semoga ini diperhatikan dengan baik ya.,NETRAL
"Saranku buat kamu sih satu: adillah dalam menilai. Jangan sampai kebencianmu pada seseorang, menjadikan apa pun yg dia lakukan salah di matamu.

Karena kalo kamu melakukan itu, artinya kamu kemakan sama biasmu sendiri.",NETRAL
"Aku sih positive thinking aja... Mungkin salat subuh di GBK itu untuk merekatkan silaturahmi dan kepaduan. That's a good thing.

Sama dng hal-nya Pak Jokowi ini, aku menangkapnya Beliau mengajar cucu untuk salat, that's also a good thing.",NETRAL
"Kemarin yg rame salat subuh berjamaah di GBK juga buat saya biasa aja. Fotonya juga banyak banget.

Apakah untuk riya? Ya kita ngga tahu. Hanya Allah yg berhak menilai itu.",NETRAL
"Semuanya tergantung niat, kalau untuk riya, apa pun itu akan jadi dosa, termasuk juga foto Pak Jokowi lagi salat itu.

Masalahnya, kita gak tau hati orang. Biarlah itu urusan Pak Jokowi sama Allah.",NETRAL
"Kamu gak perlu sinis gitu.

Biasa aja kok sebenarnya foto lagi ibadah, sejajar dng foto pas kamu lagi makan, lagi bicara, lagi bersama teman, dsb. https://t.co/RBl08IHmXJ",NETRAL
"Punya pacar tuh yang mau ngehargain usaha kamu dan mau sama-sama berusaha, karena gak bakal tenang dan nyaman hidupmu kalo kamu doang yang berjuang sendiri, sedangkan dia berbuat seenaknya.",NETRAL
"Di saat ada kesempatan bagus tapi tak dimanfaatkan, di situlah aku merasa bodoh.",NETRAL
"@Agnostik_ID ini kayaknya termasuk hikayat yg jarang sih vid,, gak tau juga apakah ada versi digitalnya...",NETRAL
"Sudah mewanti-wanti hati ini:
Jangan baper
Jangan baper
Jangan baper
Jangan baper
Jangan baper

Eh akhirnya baper juga.",NETRAL
@muhfajarar email kamu apa?,NETRAL
@HSabrina01 ya masih bisa...,NETRAL
@gigihhaha tunggu ya.,NETRAL
@sashsashy tunggu ya.. nanti bakal dikonfirmasi,NETRAL
@arizky_nova emailmu apa? aku cek dulu ya...,NETRAL
"Aku sedang membaca ini, Hikayat Gulam.

Buatku, Hikayat Melayu Klasik amat menyenangkan saat dibaca bukan karena alur ceritanya, tetapi karena gaya bahasanya yg luar biasa sopan.

Ceritanya sih gitu-gitu aja, berkutat soal kerajaan. Tapi cita rasa bahasanya sangat elegan. https://t.co/VktnB3bLfQ",NETRAL
"Buat yang udah daftar ikut kursus online dan merasa belum dapet email, coba cek bagian spam ya. Siapa tahu nyangkut di sana.",NETRAL
"Gak kerasa, 23 hari lagi kita memasuki ramadan.
Time flies so fast.
Semoga kita diberikan kesempatan untuk bertemu dng ramadan tahun ini.",NETRAL
"Namanya manusia berpolitik, pasti ada kelebihan dan kekurangan, yg terlihat lebihnya dielu-elukan para pendukungnya, sedangkan yg terlihat kurangnya dijadikan ""jualan"" para lawannya.

Begitu terulang terus. Sedikit yg mau mengakui kelebihan lawan atau pun kekurangan kubu sendiri.",NETRAL
"@Liviaysh coba cek spam, siapa tau nyangkut di sana... aku cek email liviayoshe@gmail.com udah dikirim konfirmasinya.",NETRAL
"Selamat pagi!

Semoga hati disembuhkan.
Semoga harapan dikabulkan.
dan semoga hidup diberikan kebahagiaan.",NETRAL
@rismrismaaa Bisa dong...,NETRAL
@SourStrooberi nah gitu dong,NETRAL
@alaleaalaleo grup di whatsapp,NETRAL
"Bukan maksudku ngajarin jahat ya, tapi kalo ada orang yg ngelakuin pelecehan seksual itu emang pantes dipukul/ditampar langsung di tempat sih.

Posisimu di atas awan. Dia akan malu cerita ke siapa-siapa kenapa dia bisa dipukuli atau ditampar. Dia-lah yg harusnya malu, bukan kamu.",NETRAL
@santrijbg bulan depan ya,NETRAL
"Nepotisme gak selalu buruk kok. Katakanlah aku punya sebuah perusahaan, buat top-management, pasti aku akan cari dari relasi dulu, karena aku lebih percaya.

Nyatanya, relasi ini yg nentuin seberapa besar privilege kamu dalam kehidupan. https://t.co/jXqqg4MKGW",NETRAL
@AlanMaulanad di pusat kota sama di pinggiran sama aja... polanya begitu.,NETRAL
"Tiga tipe mekanisme harga developer, sejauh pengalamanku:
- DP-nya bikin pusing. Harga KPR-nya ringan.
- DP-nya ringan. Harga KPR-nya bikin pusing.
- DP-nya ringan. Harga KPR-nya juga ringan, tapi posisinya kurang menguntungkan.

Emang selalu ada plus-minus sih.",NETRAL
"Lingkungan sekolah jangan cuma ngajarin budaya ""Belajar yg rajin dan kejar cita-citamu"", tetapi juga mesti ngajarin budaya ""Respect and love your friends"".

Budaya bully itu udah tersebar luas. Bukan masalah sepele lagi itu. Udah jadi masalah serius.",NETRAL
"Udah sarjana, mestinya udah bisa mikir sendiri arah kariernya mau ke mana dan jadi apa. Harusnya udah banyak relasi buat memudahkan karier ke depan. Kalo masih ""diarahin"" macem gini sih ya apa kata dunia?",NETRAL
"Dan kalo misalnya gue yg jadi presiden, lapangan pekerjaan yg gue ciptain gue prioritaskan buat yg lulusan SD, SMP, dan SMA, karena mereka yg nyatanya paling banyak tetapi juga keterbatasan akses/relasi. Kalo sarjana? Jauh lebih banyak peluang yg bisa mereka lakuin...",NETRAL
"Pas dia ngomong ""1.500 orang ini mau dikemanakan pak? Mau kerja apa pak?"" gue langsung tepok kepala sih.

Ya kejar mimpi lo lah. Mau jadi apa? Udah sarjana kan? Masa masih diarah-arahkan?

Mending gue mempekerjakan mahasiswa deh daripada sarjana tapi pola pikirnya begini. https://t.co/jzHHNBVIxB",NETRAL
"Golput itu pilihan personal. Gak usahlah ngajak-ngajak orang buat Golput.

Memang bagusnya kita mendorong orang buat memilih, tapi orang yg memutuskan Golput juga perlu dihargai.",NETRAL
"Sejauh yg aku amati, ada empat tipe orang dalam masalah politik:
1. Pinter dan banyak bersuara.
2. Pinter, tapi dia diam. Tahu harus milih siapa.
3. Bodoh ""natural"", contohnya orang yg suka kemakan hoax.
4. Bodoh karena pilihan. Orang yg suka bikin hoax masuknya ke sini.",NETRAL
"Aku berharap, dari kursus online ini dapat membantu kamu yang ingin belajar bahasa asing, tapi sibuk atau terkendala biaya.

Kursusnya selama dua bulan untuk level dasar. Pembagian kelas kursus dimulai tanggal 20 April. Akan ada materi, latihan, dan ujiannya juga.",NETRAL
"Kamu mau kursus bahasa cuma bayar Rp40.000?

Aku sekarang lagi buka kursus online (di WA dan Google Drive) untuk bahasa berikut: Jerman, Mandarin, Korea, dan Jepang.

Mau? Yuk daftarkan dirimu di sini: https://t.co/yutr8IHB8p",NETRAL
@faniulinnuha kasar.,NETRAL
@tessacj boleh koo,NETRAL
"@huangpaulo_ iya, jadi kayak semacam Eropa kepulauan. Negara-negaranya terbagi berdasarkan etnis.",NETRAL
@dini80934350 makasih ya :),NETRAL
@BINTANGJUSTICE1 yeep... thanks ;),NETRAL
@asgardianzz aamiin... semoga. thanks ya ;),NETRAL
"Sebenci-bencinya kita dengan penjajahan Belanda, tetapi perlu diakui, tanpa Belanda tidak ada yang namanya Indonesia sekarang.",NETRAL
Emang udah paling bener memberikan cinta ketika hati kita emang udah siap sepenuhnya.,NETRAL
@ThursinaD doakan saja aku segera sembuh sepeerti sediakala ;),NETRAL
@vioUul cemas dan trauma.,NETRAL
"Tau depresi ngga-nya ya dari diagnosa dokter.

yang menentukan apakah kita depresi atau ngga, ya mesti mereka yg profesional di bidang itu, bukan diri kita sendiri. https://t.co/W91hwvnqaw",NETRAL
@ririds hehehe thanks.... ;D,NETRAL
"Jadi, saat memutuskan untuk memulai hubungan cinta denganmu, aku dihadapkan dng dua kemungkinan: apakah depresiku akan sembuh karenamu atau semakin parah dan makin sering terapi karena keberadaanmu?""

Demikian, semoga diperhatikan.",NETRAL
"Seandainya kamu melakukan itu, kamu juga gak mau merasa salah dan gakkan mau disalahin kan... atau paling-paling kamu menyesal di awal-awal, untuk kemudian menjalani kehidupan seperti biasa lagi. Aku? berusaha keras agar bisa bangkit setelah dijatuhkan kesekian kalinya.",NETRAL
"Karena aku akan sangat percaya dan memegang omonganmu. Sekali kamu rusak itu, pengaruh-nya bakal sangat negatif di aku. Beban depresiku bisa semakin berat. Kamu ya gak bakal ngerti rasanya. Karena kamu hanya peduli dng perasaanmu sendiri.",NETRAL
"Buat orang yang jatuh cinta atau sayang kepadaku di masa mendatang nanti, ada hal yg mau kusampaikan:

""Kamu perlu tahu, obat depresi dan konsultasi ke psikiater harganya mahal. Mending kamu mikir seribu kali dulu sebelum bilang sayang kepadaku dan gak bakalan ninggalin.",NETRAL
"Pengen sih lanjut kuliah ke luar negeri tapi aku takut gak bisa sering makan nasi padang lagi.

Buatku, nasi padang itu makanan paling enak di dunia kalo nasi padangnya enak.",NETRAL
"God, thanks for everything you give me in this life.",NETRAL
"Mengenai pelaku penganiayaan itu,

Menghujat perbuatannya boleh.
Mengecam tindakannya boleh.
Mengutuk kelakuannya boleh.

Tapi ya jangan kita lontarkan body shaming ke para pelakunya. Jangan merendahkan sikap kita kayak mereka.",NETRAL
"Tiga hal yang perlu diingat:
- Jangan kebanyakan gaya.
- Cari duit yang banyak.
- Stay humble.",NETRAL
@gwezhwyble makanya kalo makan jangan suka telat,NETRAL
"Di chat begini, langsung adem rasanya. Allah, besar sungguh terima kasihku dikelilingi orang yg baik... https://t.co/ztpYZR9GsY",NETRAL
"Ntar kalau isunya udah mereda, mulai dateng deh tawaran endorse sana-sini.

Ini yg paling aku gak suka. Orang-orang macem begitu gak pantes dikasih panggung. https://t.co/SEySV5j9el",NETRAL
"Itu pelaku penganiayaan langsung proses hukum ajalah secepatnya. Aku rasa gak perlu di-share juga foto atau ig-nya sih.

Don't make stupid or abusive people famous. Mereka gak pantes dapet spotlight. Dihukum dan tersisihkan, itu lebih pantas buat mereka.",NETRAL
@hkmhdewi tunggu 2-3 hari setelah submit form ya...,NETRAL
@Ariana_park21 @ZHangkoso iya.. dikasih tau lewat email.,NETRAL
@ZHangkoso sewaktu-waktu pendaftaran bisa ditutup. hehe,NETRAL
@fatmala_wantri untuk delapan sesi,NETRAL
"RT @oikesauliya09: Iseng iseng berhadiah: 
Adakah d sini yg mau membantu saya membuat sistem program dinamis (stella) untuk keperluan tesis…",NETRAL
"Aku berharap dari sini dapat membantu temen-temen yg mau belajar bahasa, tapi sibuk atau terkendala biaya.

Kursusnya selama dua bulan untuk level dasar. Akan ada sertifikat bagi yg memenuhi persyaratan. Setiap pekan-nya akan ada materi, latihan, dan di akhir sesi juga ada ujian.",NETRAL
"Guys, aku lagi buka kursus online 4 bahasa: Jepang, Mandarin, Korea, dan Jerman. Biayanya sangat terjangkau, cuma Rp40.000 per satu bahasa.

Kursus diadakan di Whatsapp dng bantuan Google Drive. Berminat? Daftarkan dirimu di sini: https://t.co/yutr8IHB8p",NETRAL
"Aku kalau ngeliat cewek cerdas lagi main-main lucu sama anak kecil, rasanya pengen aku endorse pake seperangkat alat salat.
Wanita cerdas yang tau cara memperlakukan anak-anak, ini selalu bikin aku meleleh sih.",NETRAL
"@rafaniayesh Kucingku dia sering banget maen keluar dan suka berantem juga sih... tergantung si kucing juga sebenernya. Open adopt pun kalau ada yg mau, itu lebih bagus.",NETRAL
"ya kamu kalo ngga mau pelihara kucing lagi, jangan buang dia di pinggir jalan besar yg gak ada apa-apa di sana. Kasihan dia.
Bawa dan tinggalkan dia di pasar. Insya Allah banyak rezeki buat dia.",NETRAL
@fadlytabuti 2-3 hari ke depan akan dikabari kok... sabar ya.,NETRAL
@fadlytabuti kamu isi formulir tanggal berapa?,NETRAL
"After
#HI5TORY
#LE6END and
#MY7H 

Now Juventus presents: #W8NDERFUL 

players come and go, but #Juventus will remain forever  💃🏼 🕺🏼",NETRAL
"Dulu bermain petak umpet, ia mencari ibunya yang sedang bersembunyi

Sekarang ibunya mencari meskipun dalam hati, giliran dia yang terus bersembunyi",NETRAL
"Dulu dia dibelikan mainan, ibunya senang ikut bermain

Sekarang ia sudah bisa membeli telepon genggamnya sendiri, ibunya rindu ingin diajak berbagi",NETRAL
"Saat sakit tidak ada tempat yang lebih nyaman, selain di pangkuan ibu

Sang ibu duduk berpikir mungkin lebih baik kalau rasa sakit anaknya ia yang merasakan",NETRAL
"Saat masih kecil, ibunya merawat setiap hari, berharap anaknya hidup sehat dan kuat

Berpindah waktu, saat ini ibunya sakit, sang anak merawat dengan terpaksa, berharap ibunya segera pergi",NETRAL
"Seorang ibu yang punya banyak anak, 
siap mengurus semuanya saat sakit

Berapapun banyaknya anak, 
susah untuk mengurus satu orang ibu",NETRAL
RT @Brilliant_Ads: Social Media explained https://t.co/RyijWg5Hky,NETRAL
"Ajax deserves to win

Dybala 😢 https://t.co/7ATeUw7OW9",NETRAL
"Jangan sampai sekolah atau kuliah bikin terlena,
Lupa sama edukasi yang sebenarnya",NETRAL
"Untuk belajar, perbanyak mendengar dibanding bicara",NETRAL
"Orang yang banyak belajar, akan merasa semakin banyak tidak tahu

Sebaliknya, yang cepat puas, akan merasa sudah tahu semuanya",NETRAL
"Sampaikan hal yang baik dan benar
Dengan cara yang baik dan benar",NETRAL
"Seperti orang baru belajar beladiri, semuanya mau ditendang

Sebaliknya, yang sudah lama dan tahu tujuannya, justru jauh terlihat lebih tenang",NETRAL
"Banyak yang baru belajar, menjadikan ilmu sebagai senjata untuk menyerang orang lain. 

Ilmu kalau tidak diikuti dengan sifat rendah hati akan seperti bom bunuh diri: Menghancurkan diri sendiri dan orang lain",NETRAL
Yang berisik belum tentu berisi,NETRAL
"RT @tferriss: 50% of the Internet = people doing nothing saying ""You're not doing enough"" to people actually doing something.",NETRAL
"Sudah bisa teman-teman akses di https://t.co/CApfQiP4Jz
kalau ada rekomendasi bisa disubmit ke https://t.co/gaHWuyYEve
terima kasih!",NETRAL
"@NzXT17 Biki grup wa/telegram, kumpulkan teman2 yg tertarik, share infonya di gru programmer seperti di facebook",NETRAL
".
Halo teman-teman yang di Makassar, saya sedang mengumpulkan hal positif yang ada di makassar, mulai dari komunitas, media, tempat kerja, dll buat refrensi kita semua. Dengan senang hati menerima kritik dan tambahan data/info dari teman-teman, terimakas… https://t.co/ybNeOn6Ts7 https://t.co/GsTKtYynGS",NETRAL
"Hidup stress : Terus berharap yang tidak ada dan menyesali yang sudah lewat

Hidup enak : Bersyukur dan menikmati -&gt; pekerjaan, teman dan keluarga yang ada",NETRAL
RT @paulg: Your parents miss you and wish you'd call. Later you'll miss them and wish you could.,NETRAL
